epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
43.0,540.0,540.0,207.0,383.0,0.0313,28.8447,,
44.0,540.0,540.0,237.0,438.0,0.031,28.7457,0.0274,30.8298
45.0,540.0,540.0,207.0,383.0,0.0315,28.7267,,
46.0,540.0,540.0,207.0,383.0,0.0317,28.6207,,
47.0,540.0,540.0,207.0,383.0,0.0312,28.9493,,
48.0,540.0,540.0,237.0,438.0,0.0312,28.873,0.0273,30.8441
49.0,540.0,540.0,206.0,382.0,0.031,28.7992,,
50.0,540.0,540.0,206.0,382.0,0.0313,28.8294,,
51.0,540.0,540.0,206.0,382.0,0.0313,28.7955,,
52.0,540.0,540.0,236.0,437.0,0.0309,28.8945,0.0274,30.6294
53.0,540.0,540.0,207.0,383.0,0.0315,28.6654,,
54.0,540.0,540.0,206.0,382.0,0.0318,28.7329,,
55.0,540.0,540.0,207.0,383.0,0.0308,28.9585,,
56.0,540.0,540.0,236.0,437.0,0.031,28.8538,0.0273,30.8331
57.0,540.0,540.0,207.0,383.0,0.0311,28.8806,,
58.0,540.0,540.0,207.0,383.0,0.0315,28.605,,
59.0,540.0,540.0,207.0,383.0,0.0312,28.8216,,
60.0,540.0,540.0,237.0,438.0,0.0312,28.7625,0.0274,30.8218
61.0,540.0,540.0,206.0,381.0,0.0312,28.6919,,
62.0,540.0,540.0,207.0,384.0,0.0314,28.5794,,
63.0,540.0,540.0,206.0,382.0,0.0311,28.8137,,
64.0,540.0,540.0,236.0,438.0,0.0315,28.8192,0.0273,30.8749
65.0,540.0,540.0,206.0,382.0,0.0317,28.5838,,
66.0,540.0,540.0,208.0,385.0,0.0306,29.1038,,
67.0,540.0,540.0,207.0,382.0,0.0316,28.6047,,
68.0,540.0,540.0,237.0,439.0,0.0316,28.8317,0.0273,30.8548
69.0,540.0,540.0,207.0,382.0,0.0315,28.8398,,
70.0,540.0,540.0,207.0,383.0,0.0321,28.4329,,
71.0,540.0,540.0,207.0,383.0,0.031,28.9543,,
72.0,540.0,540.0,237.0,439.0,0.0311,28.8325,0.0272,30.9076
73.0,540.0,540.0,207.0,383.0,0.0309,28.9287,,
74.0,540.0,540.0,207.0,383.0,0.0314,28.8251,,
75.0,540.0,540.0,207.0,383.0,0.0304,29.0861,,
76.0,540.0,540.0,237.0,438.0,0.0314,28.7266,0.0272,30.8953
77.0,540.0,540.0,207.0,383.0,0.031,28.8969,,
78.0,540.0,540.0,206.0,382.0,0.0318,28.7371,,
79.0,540.0,540.0,206.0,382.0,0.0314,28.782,,
80.0,540.0,540.0,238.0,440.0,0.0311,28.8709,0.0272,30.8628
81.0,540.0,540.0,207.0,383.0,0.0314,28.7347,,
82.0,540.0,540.0,206.0,382.0,0.0311,28.6696,,
83.0,540.0,540.0,206.0,382.0,0.0311,28.8037,,
84.0,540.0,540.0,238.0,440.0,0.0316,28.7969,0.0272,30.9124
85.0,540.0,540.0,207.0,383.0,0.0316,28.7742,,
86.0,540.0,540.0,206.0,382.0,0.0314,28.6622,,
87.0,540.0,540.0,207.0,384.0,0.0308,28.8909,,
88.0,540.0,540.0,237.0,438.0,0.0313,28.841,0.0271,30.8917
89.0,540.0,540.0,208.0,385.0,0.0314,28.7941,,
90.0,540.0,540.0,208.0,385.0,0.0311,28.7406,,
91.0,540.0,540.0,206.0,382.0,0.0313,28.706,,
92.0,540.0,540.0,237.0,439.0,0.0313,28.7777,0.0271,30.9152
93.0,540.0,540.0,206.0,382.0,0.031,28.866,,
94.0,540.0,540.0,207.0,383.0,0.0304,29.081,,
95.0,540.0,540.0,207.0,384.0,0.0306,29.0303,,
96.0,540.0,540.0,236.0,437.0,0.0317,28.6257,0.0271,30.8712
97.0,540.0,540.0,207.0,383.0,0.0309,29.0377,,
98.0,540.0,540.0,207.0,383.0,0.0312,28.8475,,
99.0,540.0,540.0,207.0,384.0,0.031,28.8733,,
100.0,540.0,540.0,237.0,439.0,0.0312,28.8369,0.0271,30.9448
101.0,540.0,540.0,206.0,382.0,0.0311,28.9799,,
102.0,540.0,540.0,207.0,384.0,0.0314,28.7993,,
103.0,540.0,540.0,207.0,383.0,0.031,28.9102,,
104.0,540.0,540.0,237.0,438.0,0.0308,29.0365,0.0271,30.9104
105.0,540.0,540.0,207.0,383.0,0.0309,29.045,,
106.0,540.0,540.0,206.0,382.0,0.0313,28.8273,,
107.0,540.0,540.0,206.0,381.0,0.0309,28.971,,
108.0,540.0,540.0,236.0,438.0,0.0311,28.8791,0.0271,30.9509
109.0,540.0,540.0,207.0,383.0,0.0311,28.8061,,
110.0,540.0,540.0,206.0,382.0,0.0311,28.7511,,
111.0,540.0,540.0,207.0,383.0,0.0312,28.8535,,
112.0,540.0,540.0,237.0,438.0,0.0311,28.8247,0.0271,30.9395
113.0,540.0,540.0,207.0,383.0,0.0317,28.5435,,
114.0,540.0,540.0,207.0,383.0,0.0311,28.8127,,
115.0,540.0,540.0,207.0,384.0,0.0309,28.917,,
116.0,540.0,540.0,237.0,439.0,0.0304,29.1478,0.0271,30.9472
117.0,540.0,540.0,206.0,382.0,0.0315,28.7665,,
118.0,540.0,540.0,207.0,383.0,0.0312,28.8584,,
119.0,540.0,540.0,207.0,383.0,0.0308,28.9904,,
120.0,540.0,540.0,237.0,438.0,0.0315,28.6553,0.0271,30.9785
121.0,540.0,540.0,207.0,383.0,0.0313,28.8735,,
122.0,540.0,540.0,207.0,383.0,0.0307,28.956,,
123.0,540.0,540.0,207.0,384.0,0.031,28.9361,,
124.0,540.0,540.0,237.0,439.0,0.0312,28.8032,0.0271,30.941
125.0,540.0,540.0,206.0,382.0,0.0309,28.7909,,
126.0,540.0,540.0,207.0,383.0,0.0314,28.8283,,
127.0,540.0,540.0,207.0,383.0,0.0309,28.9901,,
128.0,540.0,540.0,238.0,441.0,0.0308,28.8717,0.027,30.9594
129.0,540.0,540.0,207.0,383.0,0.0314,28.7804,,
130.0,540.0,540.0,207.0,383.0,0.0308,28.8978,,
131.0,540.0,540.0,206.0,381.0,0.0307,29.0369,,
132.0,540.0,540.0,237.0,438.0,0.0313,28.8631,0.027,30.9712
133.0,540.0,540.0,207.0,384.0,0.0306,29.0573,,
134.0,540.0,540.0,207.0,384.0,0.0309,28.95,,
135.0,540.0,540.0,206.0,382.0,0.0313,28.7984,,
136.0,540.0,540.0,236.0,438.0,0.031,28.8779,0.027,30.9626
137.0,540.0,540.0,206.0,381.0,0.0313,28.8994,,
138.0,540.0,540.0,207.0,383.0,0.0309,28.8201,,
139.0,540.0,540.0,206.0,382.0,0.0319,28.6221,,
140.0,540.0,540.0,237.0,439.0,0.0308,28.995,0.027,30.983
141.0,540.0,540.0,206.0,382.0,0.0307,28.8953,,
142.0,540.0,540.0,207.0,383.0,0.0315,28.7538,,
143.0,540.0,540.0,207.0,383.0,0.0312,28.8878,,
144.0,540.0,540.0,236.0,437.0,0.0308,28.9174,0.027,30.9969
145.0,540.0,540.0,206.0,382.0,0.0308,28.8776,,
146.0,540.0,540.0,207.0,383.0,0.0311,28.8265,,
147.0,540.0,540.0,207.0,384.0,0.031,28.911,,
148.0,540.0,540.0,236.0,438.0,0.0311,29.0014,0.0271,30.9672
149.0,540.0,540.0,207.0,382.0,0.0309,28.7722,,
150.0,540.0,540.0,206.0,381.0,0.0316,28.7499,,
