submitted_at,job_id,run_name,scale,batch_size,depth,log_dir,model_dir,config_path,status
2025-11-14T08:17:52+01:00,7609632,exp1_depth4_scale0.20,0.20,8,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.20_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.20_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.20_20251114-081752/exp1_depth4_scale0.20/config.json,pending
2025-11-14T08:17:52+01:00,7609633,exp1_depth4_scale0.30,0.30,8,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.30_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.30_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.30_20251114-081752/exp1_depth4_scale0.30/config.json,pending
2025-11-14T08:17:52+01:00,7609634,exp1_depth4_scale0.40,0.40,8,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.40_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.40_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.40_20251114-081752/exp1_depth4_scale0.40/config.json,pending
2025-11-14T08:17:52+01:00,7609635,exp1_depth4_scale0.50,0.50,6,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.50_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.50_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.50_20251114-081752/exp1_depth4_scale0.50/config.json,pending
2025-11-14T08:17:52+01:00,7609636,exp1_depth4_scale0.60,0.60,4,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.60_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.60_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.60_20251114-081752/exp1_depth4_scale0.60/config.json,pending
2025-11-14T08:17:52+01:00,7609637,exp1_depth4_scale0.70,0.70,2,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.70_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.70_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.70_20251114-081752/exp1_depth4_scale0.70/config.json,pending
2025-11-14T08:17:52+01:00,7609638,exp1_depth4_scale0.80,0.80,1,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.80_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.80_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.80_20251114-081752/exp1_depth4_scale0.80/config.json,pending
2025-11-14T08:17:52+01:00,7609639,exp1_depth4_scale0.90,0.90,1,4,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.90_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/models/exp1_depth4_scale0.90_20251114-081752,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_1_constant_depth_4/runs/logs/exp1_depth4_scale0.90_20251114-081752/exp1_depth4_scale0.90/config.json,pending
