epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
87.0,720.0,720.0,360.0,500.0,0.0186,33.5198,,
88.0,720.0,720.0,420.0,584.0,0.0188,33.4666,0.0168,35.1713
89.0,720.0,720.0,360.0,500.0,0.0189,33.4432,,
90.0,720.0,720.0,360.0,500.0,0.0187,33.3743,,
91.0,720.0,720.0,360.0,500.0,0.019,33.3255,,
92.0,720.0,720.0,414.0,575.0,0.0188,33.4527,0.0169,35.1888
93.0,720.0,720.0,360.0,500.0,0.0187,33.505,,
94.0,720.0,720.0,360.0,500.0,0.0183,33.7112,,
95.0,720.0,720.0,360.0,500.0,0.0185,33.6657,,
96.0,720.0,720.0,413.0,574.0,0.019,33.2937,0.0169,35.1803
97.0,720.0,720.0,360.0,500.0,0.0186,33.653,,
98.0,720.0,720.0,360.0,500.0,0.0187,33.5098,,
99.0,720.0,720.0,362.0,503.0,0.0186,33.528,,
100.0,720.0,720.0,413.0,574.0,0.0188,33.4878,0.0169,35.0988
101.0,720.0,720.0,360.0,500.0,0.0188,33.5767,,
102.0,720.0,720.0,359.0,499.0,0.0188,33.46,,
103.0,720.0,720.0,359.0,499.0,0.0186,33.5687,,
104.0,720.0,720.0,415.0,576.0,0.0185,33.6976,0.0168,35.1765
105.0,720.0,720.0,360.0,501.0,0.0186,33.6521,,
106.0,720.0,720.0,359.0,499.0,0.0188,33.499,,
107.0,720.0,720.0,360.0,500.0,0.0185,33.666,,
108.0,720.0,720.0,415.0,577.0,0.0186,33.5553,0.0168,35.2066
109.0,720.0,720.0,363.0,504.0,0.0187,33.4582,,
110.0,720.0,720.0,359.0,499.0,0.0187,33.4198,,
111.0,720.0,720.0,360.0,500.0,0.0188,33.5179,,
112.0,720.0,720.0,414.0,575.0,0.0186,33.5538,0.0168,35.2178
113.0,720.0,720.0,360.0,499.0,0.0191,33.2528,,
114.0,720.0,720.0,359.0,499.0,0.0187,33.489,,
115.0,720.0,720.0,359.0,498.0,0.0186,33.5689,,
