epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
48.0,540.0,540.0,316.0,586.0,0.0235,31.4675,0.021,33.2012
49.0,540.0,540.0,276.0,511.0,0.0233,31.4288,,
50.0,540.0,540.0,276.0,511.0,0.0235,31.4427,,
51.0,540.0,540.0,275.0,510.0,0.0235,31.4208,,
52.0,540.0,540.0,316.0,584.0,0.0232,31.5193,0.0211,33.1948
53.0,540.0,540.0,276.0,511.0,0.0238,31.2522,,
54.0,540.0,540.0,276.0,511.0,0.0239,31.3175,,
55.0,540.0,540.0,276.0,510.0,0.0231,31.5962,,
56.0,540.0,540.0,317.0,587.0,0.0233,31.4977,0.0208,33.2603
57.0,540.0,540.0,276.0,511.0,0.0233,31.5057,,
58.0,540.0,540.0,276.0,511.0,0.0237,31.2145,,
59.0,540.0,540.0,275.0,510.0,0.0235,31.4365,,
60.0,540.0,540.0,316.0,585.0,0.0235,31.3892,0.0209,33.2491
61.0,540.0,540.0,276.0,511.0,0.0235,31.3149,,
62.0,540.0,540.0,275.0,510.0,0.0236,31.2268,,
63.0,540.0,540.0,276.0,511.0,0.0234,31.4498,,
64.0,540.0,540.0,316.0,585.0,0.0236,31.4565,0.0208,33.2858
65.0,540.0,540.0,276.0,510.0,0.0238,31.2293,,
66.0,540.0,540.0,275.0,509.0,0.023,31.7384,,
67.0,540.0,540.0,275.0,509.0,0.0237,31.2193,,
68.0,540.0,540.0,317.0,586.0,0.0237,31.446,0.0208,33.2975
69.0,540.0,540.0,275.0,510.0,0.0237,31.4465,,
70.0,540.0,540.0,275.0,510.0,0.0242,31.0385,,
71.0,540.0,540.0,276.0,511.0,0.0232,31.6008,,
72.0,540.0,540.0,316.0,586.0,0.0234,31.452,0.0209,33.2237
73.0,540.0,540.0,276.0,510.0,0.0232,31.5504,,
74.0,540.0,540.0,275.0,510.0,0.0236,31.4538,,
75.0,540.0,540.0,276.0,511.0,0.0228,31.6947,,
76.0,540.0,540.0,317.0,586.0,0.0236,31.3672,0.0207,33.3244
77.0,540.0,540.0,276.0,511.0,0.0233,31.5369,,
78.0,540.0,540.0,276.0,511.0,0.0239,31.3768,,
79.0,540.0,540.0,276.0,511.0,0.0235,31.4236,,
80.0,540.0,540.0,316.0,585.0,0.0233,31.5092,0.0208,33.3166
81.0,540.0,540.0,276.0,511.0,0.0235,31.365,,
82.0,540.0,540.0,275.0,510.0,0.0233,31.3198,,
83.0,540.0,540.0,276.0,510.0,0.0234,31.4209,,
84.0,540.0,540.0,316.0,586.0,0.0237,31.4159,0.0208,33.2596
85.0,540.0,540.0,276.0,511.0,0.0237,31.3961,,
86.0,540.0,540.0,275.0,510.0,0.0236,31.3189,,
87.0,540.0,540.0,275.0,509.0,0.0232,31.527,,
88.0,540.0,540.0,317.0,586.0,0.0234,31.4831,0.0207,33.3676
89.0,540.0,540.0,276.0,511.0,0.0235,31.4503,,
90.0,540.0,540.0,275.0,510.0,0.0234,31.3732,,
91.0,540.0,540.0,276.0,510.0,0.0236,31.3471,,
92.0,540.0,540.0,316.0,585.0,0.0234,31.4415,0.0208,33.3442
93.0,540.0,540.0,275.0,510.0,0.0232,31.5129,,
94.0,540.0,540.0,275.0,510.0,0.0227,31.722,,
95.0,540.0,540.0,276.0,512.0,0.023,31.6687,,
96.0,540.0,540.0,316.0,586.0,0.0237,31.3001,0.0207,33.325
97.0,540.0,540.0,275.0,510.0,0.0232,31.665,,
98.0,540.0,540.0,275.0,510.0,0.0233,31.5145,,
99.0,540.0,540.0,275.0,509.0,0.0232,31.5246,,
100.0,540.0,540.0,316.0,585.0,0.0233,31.4906,0.0207,33.3701
101.0,540.0,540.0,276.0,511.0,0.0234,31.589,,
102.0,540.0,540.0,275.0,509.0,0.0234,31.4849,,
103.0,540.0,540.0,275.0,510.0,0.0232,31.5678,,
104.0,540.0,540.0,316.0,586.0,0.0231,31.7005,0.0207,33.3213
105.0,540.0,540.0,276.0,510.0,0.0232,31.666,,
106.0,540.0,540.0,276.0,512.0,0.0234,31.4877,,
107.0,540.0,540.0,275.0,510.0,0.0231,31.6516,,
108.0,540.0,540.0,316.0,585.0,0.0232,31.5394,0.0206,33.4088
109.0,540.0,540.0,276.0,510.0,0.0233,31.4431,,
110.0,540.0,540.0,275.0,510.0,0.0233,31.3946,,
111.0,540.0,540.0,276.0,510.0,0.0234,31.501,,
112.0,540.0,540.0,316.0,585.0,0.0232,31.521,0.0206,33.3878
113.0,540.0,540.0,276.0,511.0,0.0238,31.2076,,
114.0,540.0,540.0,276.0,510.0,0.0233,31.4808,,
115.0,540.0,540.0,278.0,515.0,0.0231,31.5587,,
116.0,540.0,540.0,316.0,586.0,0.0227,31.8331,0.0206,33.4024
117.0,540.0,540.0,275.0,509.0,0.0236,31.4282,,
118.0,540.0,540.0,276.0,510.0,0.0234,31.5195,,
119.0,540.0,540.0,276.0,510.0,0.023,31.6404,,
120.0,540.0,540.0,317.0,587.0,0.0234,31.3431,0.0206,33.4114
121.0,540.0,540.0,276.0,510.0,0.0235,31.4987,,
122.0,540.0,540.0,276.0,510.0,0.023,31.5968,,
123.0,540.0,540.0,276.0,510.0,0.0232,31.5884,,
124.0,540.0,540.0,316.0,585.0,0.0233,31.4496,0.0207,33.3206
125.0,540.0,540.0,275.0,510.0,0.0231,31.4428,,
126.0,540.0,540.0,275.0,510.0,0.0235,31.4916,,
127.0,540.0,540.0,276.0,511.0,0.023,31.6676,,
128.0,540.0,540.0,317.0,587.0,0.023,31.5425,0.0206,33.4222
129.0,540.0,540.0,275.0,510.0,0.0233,31.5015,,
130.0,540.0,540.0,276.0,511.0,0.0229,31.5823,,
131.0,540.0,540.0,276.0,510.0,0.0229,31.7094,,
132.0,540.0,540.0,316.0,585.0,0.0234,31.5281,0.0206,33.4347
133.0,540.0,540.0,275.0,510.0,0.0228,31.7508,,
134.0,540.0,540.0,276.0,510.0,0.0231,31.62,,
135.0,540.0,540.0,276.0,511.0,0.0233,31.4691,,
136.0,540.0,540.0,316.0,585.0,0.0232,31.5448,0.0207,33.3633
137.0,540.0,540.0,276.0,510.0,0.0234,31.5774,,
138.0,540.0,540.0,275.0,510.0,0.0231,31.5296,,
139.0,540.0,540.0,276.0,511.0,0.024,31.2616,,
140.0,540.0,540.0,316.0,585.0,0.023,31.6803,0.0206,33.4308
141.0,540.0,540.0,276.0,511.0,0.0229,31.5884,,
142.0,540.0,540.0,276.0,511.0,0.0235,31.4363,,
143.0,540.0,540.0,276.0,510.0,0.0234,31.5277,,
144.0,540.0,540.0,316.0,585.0,0.023,31.5785,0.0206,33.437
145.0,540.0,540.0,276.0,510.0,0.023,31.5805,,
146.0,540.0,540.0,275.0,510.0,0.0232,31.4791,,
147.0,540.0,540.0,276.0,511.0,0.0231,31.5884,,
148.0,540.0,540.0,317.0,587.0,0.0232,31.6604,0.0206,33.4275
149.0,540.0,540.0,277.0,514.0,0.023,31.4672,,
150.0,540.0,540.0,276.0,511.0,0.0237,31.3985,,
