epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
1.0,1440.0,1440.0,881.0,612.0,0.0143,35.8964,,
2.0,1440.0,1440.0,831.0,577.0,0.0129,36.7048,,
3.0,1440.0,1440.0,832.0,578.0,0.0122,37.2998,,
4.0,1440.0,1440.0,968.0,672.0,0.0126,37.0438,0.0112,38.7785
5.0,1440.0,1440.0,833.0,578.0,0.0123,37.1879,,
6.0,1440.0,1440.0,833.0,579.0,0.0121,37.3292,,
7.0,1440.0,1440.0,834.0,579.0,0.0122,37.3127,,
8.0,1440.0,1440.0,964.0,669.0,0.0122,37.3622,0.0109,38.9294
9.0,1440.0,1440.0,834.0,579.0,0.0118,37.5099,,
10.0,1440.0,1440.0,833.0,578.0,0.012,37.3812,,
11.0,1440.0,1440.0,834.0,579.0,0.0118,37.6619,,
12.0,1440.0,1440.0,966.0,671.0,0.0117,37.6391,0.0108,39.0524
13.0,1440.0,1440.0,834.0,579.0,0.0118,37.5222,,
14.0,1440.0,1440.0,834.0,579.0,0.0119,37.5462,,
15.0,1440.0,1440.0,834.0,579.0,0.0117,37.6519,,
16.0,1440.0,1440.0,965.0,670.0,0.012,37.6263,0.0108,39.1008
17.0,1440.0,1440.0,834.0,579.0,0.0117,37.7179,,
18.0,1440.0,1440.0,834.0,579.0,0.0118,37.5751,,
19.0,1440.0,1440.0,834.0,579.0,0.0118,37.6296,,
20.0,1440.0,1440.0,966.0,671.0,0.0118,37.4799,0.0107,39.0499
21.0,1440.0,1440.0,833.0,578.0,0.0117,37.6626,,
22.0,1440.0,1440.0,834.0,579.0,0.0117,37.7406,,
23.0,1440.0,1440.0,833.0,579.0,0.0116,37.8572,,
24.0,1440.0,1440.0,966.0,671.0,0.0114,37.8599,0.0106,39.1161
25.0,1440.0,1440.0,834.0,579.0,0.0118,37.6674,,
26.0,1440.0,1440.0,834.0,579.0,0.0115,37.8357,,
27.0,1440.0,1440.0,834.0,579.0,0.0113,37.8983,,
28.0,1440.0,1440.0,966.0,671.0,0.0117,37.6773,0.0106,39.2054
29.0,1440.0,1440.0,834.0,579.0,0.0114,38.0636,,
30.0,1440.0,1440.0,834.0,579.0,0.0116,37.7551,,
31.0,1440.0,1440.0,833.0,579.0,0.0117,37.7236,,
32.0,1440.0,1440.0,959.0,666.0,0.0113,38.0415,0.0107,39.1357
33.0,1440.0,1440.0,833.0,579.0,0.0115,37.8505,,
34.0,1440.0,1440.0,835.0,580.0,0.0116,37.7786,,
35.0,1440.0,1440.0,833.0,579.0,0.0116,37.7158,,
36.0,1440.0,1440.0,958.0,666.0,0.0117,37.642,0.0107,39.2046
37.0,1440.0,1440.0,833.0,579.0,0.0115,37.8809,,
38.0,1440.0,1440.0,833.0,579.0,0.0116,37.7711,,
39.0,1440.0,1440.0,834.0,579.0,0.0113,38.0159,,
40.0,1440.0,1440.0,967.0,671.0,0.0115,37.949,0.0105,39.3339
41.0,1440.0,1440.0,834.0,579.0,0.0115,37.848,,
42.0,1440.0,1440.0,834.0,579.0,0.0115,37.8623,,
43.0,1440.0,1440.0,834.0,579.0,0.0114,38.0046,,
44.0,1440.0,1440.0,966.0,671.0,0.0112,37.9194,0.0105,39.3989
45.0,1440.0,1440.0,810.0,562.0,0.0114,37.8946,,
46.0,1440.0,1440.0,801.0,556.0,0.0115,37.8039,,
47.0,1440.0,1440.0,801.0,556.0,0.0114,38.0227,,
48.0,1440.0,1440.0,923.0,641.0,0.0113,38.0412,0.0105,39.3559
49.0,1440.0,1440.0,802.0,557.0,0.0112,38.0135,,
50.0,1440.0,1440.0,802.0,557.0,0.0114,37.9923,,
